2;Создайте новую учетную запись и поделитесь именем пользователя и паролем
1;Добавить общий видео чат, на подобие дискорда, в условиях коронавируса и дистанционного обучения это будет самый лучший выбор
1;Кнопку быстрых сообщений, чтобы не нужно было лезть в раздел предмета для отправки работы.
1;Добавление виртуального сервера, а так же выдача доступа:логин и пароль для подключения
1;В разработанном По не хватает быстрых клавиш, для быстрого сохранение и тд
1;В приложении не хватает клавиши быстрого выделения для выборки всех объектов
1;В написанном по не хватает авто сохранения каждые 5-10 минут 
1;На сайте не хватает кнопки корзины, чтобы просмотреть что было заказано до этого, а так же просмотреть то ,что уже доставляется
1;не могли бы вы добавить на сайт более удобное оформление, на сайте не хватает быстрых кнопок для просмотра сообщение и тд
1;В программе flat assambler не хватает возможности запускать код построчно.
1;На сайте не хватает кнопки сообщения в отдельном месте, для более быстрого ответа на вопросы , а так же общения с преподавателем 
1;добавьте функцию энергосбережения, которая бы включалась, когда пользователя долго нет в онлайн
1;Добавьте упрощённую версию сайта, для снижения нагрузки на систему, которая бы например выключала анимацию и пр.
1;добавьте возможность затемнения всего фона, когда я воспроизвожу видео, чтобы белый фон не был таким ярким
1;добавьте опцию умной строки, которая бы предлагала варианты поиска, по уже введённой мною части текста
1;добавьте возможность воспроизведения видео в отельном окне
1;Хотел бы увидеть опцию автовоспроизведения следующего видео в очереди
1;Хотел бы увидеть кнопку для создания снимка экрана, но не всего, а только той части, которую я сам выделю
1;Добавьте кнопку сброса настроек до стандартные, но чтобы было с подтверждением
1;Добавьте возможность самостоятельного выбора объёма памяти для определённой программы, и чтобы она не выходила за эти рамки
1;Добавьте отдельный раздел с сообщениями
1;Добавьте кнопку для быстрого перехода между курсами
1;Добавьте раздел где будет собрано все главные новости сайта
1;Отдельный раздел с тестами
1;Добавьте раздел где будут все мои одногруппники,с  информацией о них
1;Добавьте отдельную кнопку для перехода между курсами
1;Кнопка выставление удаленных писем
1;Добавьте кнопку для быстрого перехода между аккаунтами
1;При работе через приложение чтобы приходили уведомления на телефон
1;Мне не хватает функционала сайта
1;Мне не хватает функционала настроек
1;Добавьте кнопку о отключение,от тех курсов которые уже прошли
1;Добавьте мне раздел с подробным описанием сайта
1;Добавьте кнопку для копирование информации с сайтв
1;На сайте кнопку скрыть личные данные
1;Не хватает кнопки скрыть данные
1;добавьте пожалуйста кнопку выбора тем( например: кроме светлой еще темную и т.д.)
1;добавьте пожалуйста строчку последней активности
1;Добавьте пожалуйста кнопку удаления аккаунта
1;Добавьте пожалуйста функцию видеоконференции для студентов
1;Добавьте  пожалуйста функцию прекращения сессии если нет активности в течении 5 минут
2;я заметил, что в вашей программе присутствует ошибка, которая мешает корректной работе программы, а именно вылеты, когда нажимается красная кнопка, я думаю ее нужно исправить.
2;Сделать отправку сообщений на подобии мессенджеров. Так как штатная очень непонятна и тяжела в использовании 
2;не работает кнопка добавить вложения, для добавления документов к сообщению.
2;Часто остаются уведомления, якобы сообщения все еще не прочитаны, хотя я их открывал
2;При нажатии на кнопку не срабатывает отображение данных
2;Долго приходит уведомление
2;Исправьте там кнопку в самом низу на второй странице
2;Упростите поиск страниц на сайте по ключевым словам
2;Некорректно работает Блекборд 
2;Выбает ошибку при переходе по ссылке  сайта
2;На бб архивы и видео повреждаются при перессылке
2;Работает некорректно выдача сертификатов о вакцинации
2;Скачкообразная загрузка сайта Black Board при наличии большой загруженности 
2;Проблема со входом при большой посещаемости сайта.
2;Сайт долго грузит, даже при хорошем интернете 
2;Неудобный функционал для добавления пользователей
2;Интуитивно не понятно куда нужно нажимать. Упростите, пожалуйста, версию сайта.
2;После открытия вкладки главное меню не открывается
2;доступ к сети интернет не предоставляется по умолчанию, приходится каждый раз подключать заново
2;Не могу получить доступ к базе данных при использовании нового пароля
2;Не устанавливается обновление, пишет Error 14651464665 
2;После обновления пропала кнопка выхода из учетной записи, не могу сменить учетную запись
2;При создании нового чертежа происходит вылет программы на рабочий стол
2;Сбрасывается функция открытия меню в мобильной версии
2;Все корректно работает, кроме отображения входящих писем.
2;Отсутствие или не полнота справки 
2; я уже целый час не могу оформить заказ в вашем приложении, при формировании заказа не показывается есть ли товар в наличии или нет, а когда нужно оплачивать выходит ошибка, что я не могу оформить заказ, т.к. товара нет в наличии и просит пересобрать заказ.
2;когда я меняю разрешение в вашей игре , у меня вылетает ошибка что не хватает памяти.
2;У меня часто возвращение на предыдущее окно работает не с первого раза, надеюсь эта функция исправится
2;Доброе утро, иногда не отображается задний фон приложение, могли бы вы это исправить
2;Не могу закрыть дополнительное окно, т.к. кнопка недоступна
2;таблицы иногда грузятся слишком долго или вообще пропадает загрузка таблицы и выводит пустое окно
2;Не могу восстановить пароль, перейдя по кнопке 
2;Разделение экрана просто переключает окна. Исправьте.
2;Хай, при смене региона устройства, текст отображает в неверной кодировке 
2;Ало, почему я не могу зайти на сервер
2;У меня монитор одного разрешения, на сайте выводит абсолютно другое. Хотелось бы, чтобы это исправилось 
2;Некорректное отображение кол-во пройденых тестов. 
2;исправьте баг, при котором не меняться разрешение окна
2;Некорректное отображение при просмотре на экране телевизора. 
2;Ошибка 0x000012f  приложение не запускается. 
2;При захождении в группу не отображается график при обновлении страницы
2;Не могу добавить студента в группу пишет Error 125
2;Не могу написать студенту письмо выскакивает ошибка Error 126
2;Не могу написать письмо сразу всей группе , при выделении студентов ошибка Error 127
2;Приложение работает медленно 
2;Ничего не работает 
2;при входе в личный кабинет сайт выдаёт ошибку входа и выбрасывает меня в главное меню
2;некорректно работает адресная строка
2;не могли бы Вы исправить ошибку,выходящую при закрытии программы. Документ зависает, всплывает окно с ошибкой и документ не закрывается.
2;Проблема на серверах, часто зависает сайт
2;При открытии новой вкладки вылетает
2;Неполный охват данных при отображении
2;Когда нажимаю на кнопку отправить сообщение, дублируются дважды, можно исправить эту проблему ?)
2;Тяжело возвращаться в список дисциплин, когда нахожусь в уведомлениях
2;При нажатии на профиль не показывает мою фотографию
2;Я прочитал сообщение, но они отображены как не прочитанные
2;Не загружаются презентации 
2;При сохранении документа выходит ошибка Есх 5839
2;Некорректно работает загрузка тестов в блэкборде
2;Сервис неправильно показывает погоду по городу, у меня показывает -2, а ваш сервис 0
2;какая-то проблема на сервере, из-за чего сайт перестал грузиться, зайти на сервер не смог, вроде не подошел пароль. Прошу как можно скорее помочь!
2;У меня некорректно показывает данные о друзьях
2;На сервере не загружается сайт, возникает ошибка 564 Server Error
2;Не отправляться файл, если страница была долго открыта 
2;Некорректно работает сайт, когда он перегружен посетителями
2;у меня не показывает кол-во непрочитанных сообщений
2;Уважаемые разработчики! После последнего обновления ПО версии андроид у меня не открываются видео сообщения, (я отправить могу) пишет не удалось завершить загрузку повторите попытку позже. Пожалуйста, устраните эту проблему, очень не удобно.
2;После обновления системы не открыть фото, видео, аудио файлы и документы. Резервную копию чатов не даёт создать
2;Что с приложением происходит, начало вылетать, медиа на телефоне не видит половино, половино пишеь формат не поддерживается, часть вообще не видит. Исправьте, иначе оно становится все более бесполезным
2;Перед тем как написать человеку, нужно добавить его в свою телефонную книгу. А если я не хочу захламлять свою книгу контактами, с которыми нужно связаться 1 раз? Сначала добавляй, потом удаляй, ужасно не удобно.
2;Приложение сломалось, периодически подвисает и не может обновить профиль, фотографии, ленту, не погружаются Аватарки. Приложение сносил, переустанавливал, ставил на новый дивайс, проблема сохраняется.
2;сделайте что нибудь, несколько видюх в один пост впринципе не выложить - приложение ломается и вылетает
2;Решил зарегистрироваться, написало: сервер недоступен
2;Я не могу отправить сообщение другу по почте
2;Карусель не всегда пролистывается, лента повторяется с места на место, хоть сто раз обновил, новые посты не погружаюсь в той же ленте. В сторис через раз видно тех, кто просмотрел.
2;В последнее время возникает ошибка: при публикации видео в истории, если он бьется на несколько частей, то загружается только первая часть, остальные 
2;у меня такая проблема , я не могу писать кому то в прямом эфире , у меня не видно ни текста , ни клавиатуры , ничего не помогает, перезагружал телефон , удалял и скачивал инстаграм , пожалуйста скажите как решить эту проблему!
2;кнопка открытия уведомлений не работает, при нажатии ничего не происходит
2;я никак не могу выгрузить документ с данными с сайта
2;не могу загрузить папку с картинками, хотя всё делаю по инструкции
2;неправильно определяет моё местоположение на карте
2;не могу оставить комментарий под постом
2;в окне отображения даты стоят прочерки, исправьте
2;не могу посмотреть профиль друга, хотя он открыл мне доступ в нему
2;некорректно работает опция 
2;когда захожу в управление пользователями не могу вернутся ни на какую другую вкладку
2;не работает опция на отключение получения сообщений от людей, которые не находятся у вас в друзьях
2;не отображаются сообщения от определённого человека, из-за чего это может быть?
2;не могу загрузить фотографию на аватарку, в чём проблема?
2;не получается открыть фотографию в полноэкранном режиме, исправьте пожалуйста
2;не верно выводит данные о последнем присутствии в сети пользователя, мой друг был в онлайне 5 минут назад, а пишет, что был в сети 2 недели назад
2;После обновления системы не приходят уведомления 
2;Не вводится текст в строку поиска 
2;при запуске программы начинает ругаться антивирус
2;пропали или повредились данные: вчера я видел эти записи, а сегодня их нет или они другие
2;программа не видит подключенный к компьютеру штрих-сканер или кассовый аппарат
2;провожу документ и программа вылетает, помогите
2;Не подставляется позиция номенклатуры, как решить данную проблему?
2;Достаточно давно не заходил на свой сайт, а сегодня утром, когда включил компьютер, с удивлением обнаружил, что он не загружается
2;С августа не могу посмотреть содержимое почтового ящика
2;Ссылка на скачивание оплаченного произведения не пришла во «входящие»
2;С появлением новой почты Яндекса внезапно пропала вся входящая корреспонденция, а главное, деловая. Высвечивается исходящая почта, но без адресов получателя. Пожалуйста, помогите, срочно!
2;Перестали открываться письма в почте. Дайте, пожалуйста, совет как исправить положение, но так чтобы не испортить - сохранить всю переписку
2;не могу ничего ввести в строку для логина, не нажимается
2;Сайт сам обновляется и сбрасывает все введённые мною данные во вкладке
2;При нажатии кнопки у вас не показывается боковая панель с инструментами в браузере
2;не работает управление жестами, при перемещении курсора вниз-вправо страница не закрывается
2;у вас не работает функция изменения шрифта страницы
2;браузер перестал автоматически скачивать последние обновления
2;некорректо работает перевод страницы с английского на русский (некоторые слова остаются на английском)
2;при загрузке файла вылезает ошибка, что файл слишком большой,хотя он весит всего 10 кб, а ограничение до 10мб, исправьте пожалуйста
2;не работает отключение рекламы на некоторых сайтах
2;при нажатии на кнопку написать в службу поддержки появляется уведомление 
2;не работает функция синхронизации данных для разных устройств
2;не могу создать новую закладку, хотя место ещё есть
2;Прошу учебный материал предмета разместить по порядку
3;Не удается подключить мышку к компьютеру, пишет ошибку о неизвестном устройстве
2;Прошу исправить порядок сообщений:все отправленные сообщения по данному предмету поместить в один блок, полученные - в другой
2;Исправьте мерцание текста при работе когда окно не во весь экран
2;Исправьте закрытие программы при выборе не рабочего принтера
3;Не удается подключить мышку к компьютеру, пишет ошибку о неизвестном устройстве
2;Исправьте посторонние звуки уведомления во время работы программы
2;Исправьте срабатывание антивируса при компилировании
2;Исправьте местоположение файла при автоматическом сохранении
2;Исправьте кодировку текстового файла с результатами вычислений
2;Исправьте кислотные цвета фона приложения на более спокойные
2;Исправьте вызов справки которая открывает файл в браузере
2;Исправьте зависание при закрытии приложения
2;Исправьте открытие в оконном режиме после закрытия в полноэкранном режиме
2;Просьба исправить зависание и вылет при попытке сохранения текстового файла
2;При попытке создать новый проект программы вылетает
2;При настройке нового проекта невозможно сохранить изменения
2;Не открывается проект после обновления программы
2;Извините , сайт плохо оптимизирован для модели смартфона Xiaomi , очень долго грузит
2;После установки патча в программе появились артефакты(съехал шрифт,цвета вьюпортов стали черными)
2;Слетает время и дата после перезагрузки компьютера
2;Не работает функция смены цвета шрифта
2;Не запускается программа после установки плагина
3;Не удается подключить мышку к компьютеру, пишет ошибку о неизвестном устройстве
2;Программа не отвечает после попытки произвести конвертацию проекта
2;Не работает функция конвертации изображения в bmp формат
2;Некорректно открывается ссылка.
2;Некорректно открывается изображение, размер слишком маленького размера.
2;Когда входишь в мои уведомления, не показывается первые уведомления.
2;Не открывается ссылка.
2;Не отправляется сообщение, выдаёт ошибку при отправлении.
2;Некорректное отображение интерфейса в мобильной версии
2;Некорректное отображение шрифтов 
2;Не работает корректно отображение видеофайлов
2;Некорректное отображение разных языков
2;Не приходят письма с подтверждением на почту
2;При большом онлайне слишком часто крашит систему
2;Не работает кнопка отправления сообщений.
2;Не работает переход на другую странницу по ссылке
2;при переходе на страницу не всегда прогружается меню поиска
2;Не корректно отображается текст
2;Ссылка открывается с чёрным фоном.
2;при открытии программы неккоректно выставляется разрешение окна
2;Некорректно работает на мобильном устройстве 
2;Сайт часто перегружается ,из-за этого приходится ждать большое количество времени для отправки информации.
2;Периодически возникает ошибка во время отправки сообщений.
2;не работают теги
2;не работает scroll страницы
3;Не удается подключить мышку к компьютеру, пишет ошибку о неизвестном устройстве
2;Приложение некорректно работает после обновления на мобильном устройстве
2;Неккоректное восприятие программой символов из разных раскладок клавиатуры
2;После последнего обновления не работают некоторые функции
2;Во время ввода с русского языка выводятся непонятные символы
2;Устраните ошибку при видеозвонках, временами пропадает звук
2;Долгое отображения фото и видео файлов
2;Не работает кнопка отправки сообщений
2;Некорректная работа вкладки
2;Не отключаются уведомления
2;В уведомлениях отображаются символы на китайском
2;Не работает кнопка аудиозвонков
2;Не работает функция видеозконков
2;Постоянные вылеты приложения при использовании
2;При поиске в диалоге определенных сообщений приложение закрывается, решите проблему
2;неудобно заходить в главное меню
2;не корректно работает прогресс
2;Вылетает приложение
2;не работают уведомления
2;некорректно работают текстовые фаилы
2;некорректно отображается личный профиль
2;некорректно отображается информация о пользователе 
2;некорректно отображается ссылка
2;не подключается к серверу
2;не работает поиск
2;не работает кнопка возврат домой
2;Слишком долгая загрузка страницы и открытие вкладок
2;Сайт постоянно зависает, при большом наплыве людей выдает ошибку 404.
2;В приложении происходит частый вылет при нажатии кнопки:создать объект без сохранения файла. 
2;При подключении устройства по выдает ошибку и не видит подключенное устройство 
2;Некорректное отображение информации о системе: количество памяти для хранение проекта, температура процессора и видеопамяти.
2;Не хватает Dll файла mvscr100.dll, при запуске программ выдают ошибку.
2;При заходе на страницу заказа, пищит, что в вашем городе нет магазинов для доставки, хоть они и есть.
2;при подключении к сети пишет ошибку, сеть или драйвер не работает.
2;Драйвер на геймпан не работает, при подключении геймпада выходит ошибка, устройство не найдено.
2;Слишком мало разрешенной памяти для отправки файла на сайт
3;Не удается подключить мышку к компьютеру, пишет ошибку о неизвестном устройстве
2;не запоминает мои данные для входа, хотя я поставил галочку на 
2;я удалил свои данные для входа из истории браузера, однако он продолжает их добавлять в соответствующие поля
2;При нажатии перевести страницу на русский язык ничего не происходит
2;Не работает кнопка отрыть предыдущую вкладку, вылезает ошибка
2;Не создаётся папка на облачном диске, пожалуйста, исправьте
2;прерывается загрузка файла примерно на середине шкалы, и так со всеми файлами, что не так?
2;у вас не работает функция автозаполнения моих данных на странице
2;не работает функция поиска последней вышедшей версии драйвера, хотя я знаю, что есть новее чем у меня
2;я уже вошёл на свой аккаунт, но приложение всё равно просит авторизоваться, и когда повторно ввожу данные и отправляю ничего не меняется
2;Некорректно работает раздел с курсами,подвисает
2;Некорректно функционирует сам сайт,подвисает,выбрасывает в главное меню
2;Некорректно работает раздел с сообщениями, отображает не все чаты
2;Некорректно работает раздел с баллами
2;Некорректно работают настройки сайта,не могу настроить сай так как мне нужно
2;Некорректно работает главное меню сайта не могу перейти туда куда нужно
2;Не отображается настройки,не могу ими воспользоваться
2;Некорректно работает сервис по консультации пользователей
2;Портфолио отображается не корректно
2;Некорректно работает главный раздел сайта
2;Некорректно работает звук на конференц связи
2;При загрузки сайт выдает ошибки
3;Не удается подключить мышку к компьютеру, пишет ошибку о неизвестном устройстве
2;Не работает помощь по сайту
2;При выполнении теста выдаете корректные данные
2;При загрузки файла сайт не принимает формат файла
2;Не корректно работает раздел помощи участникам сайта
2;При нажатии на кнопку выход, происходит зависание всей системы, после перезапуска не сохраняются результаты работы программы
2;исправьте пожалуйста положение окон, очень не удобно просматривать информацию
2;не могу войти в систему, выдает ошибку: Службе “Служба профилей пользователей” не удалось войти в систему.Невозможно загрузить профиль пользователя.
2;Некорректно работает функция звонка, звук очень плохого качества
2;После обновления не работает кнопка отправить письмо во вкладке сообщения 
2;у меня не нажимается красная кнопка, как это можно исправить?
2;Исправить частые ошибки при входе в BlackBoard
2;Доброе утро, у меня проблема: при запуске приложения начинает виснуть операционная система, но при автономной работе все нормально работает.
2;С перебоями открывается вкладка курсы
2;Долго открывается список всех предметов, а после не отображается меню навигации
2;Разлогинивается сайт, приходится авторизоваываться на каждой вкладке
2;Настройте мне на моём компьютере удаленный доступ на мой ноутбук
2;У меня сайт глючит ,когда на нем сидит много пользователей
2;Глючит сайт Блекборда
2;Зависают GIF - ки
3;Не удается подключить мышку к компьютеру, пишет ошибку о неизвестном устройстве
3;Не удается подключить мышку к компьютеру, пишет ошибку о неизвестном устройстве
3;Не удается подключить мышку к компьютеру, пишет ошибку о неизвестном устройстве
2;Бб не работает когда на нем много народа
2;Глючит сайт, когда слишком большой поток пользователей
2;Сайт вылетает при множество открытых вкладок 
2;Пожалуйста, исправьте меню сайта.Интуитивно тяжело найти сообщения.
2;Виснут GIF - ки
2;При заходе на одну из вкладок, не возможно из нее выйти. Разберитесь, пожалуйста.
2;Сайт очень долго заходит на аккаунт, и иногда не отображает данные пользователя
3;При воспроизведении музыки приложение вылетает
3;Через 10 минут после включения отключается монитор
3;не работает клавиатура в отделе продаж
3;Постоянно вылетает шлейф из принтера
3;Перестала моргать зеленый индикатор на роуторе, и теперь не работает интернет
2;ПК начинает глючить при работе с текстовыми документами
2;Исправление частых глюков при входе в систему
2;Иногда глючат уведомления.
2;Постоянная авторизация при обновлении страницы 
2;Купил у вас в онлайн магазине монитор, подключил все согласно инструкции, но при включении компьютера, на мониторе появляется надпись 
2;Недавно при запуске вашего приложения начал жутко тормозить комп. Но когда я запускаю диспетчер задач и выхожу из него все становится нормально. Как можно решить эту проблему?
2;бывает не с первого раза включается выбранный мною предмет, возможно это проблема именно моего компьютера, но все же
2;во время нажатие на кнопку входа, выдаёт ошибку с подключение с сервером
2;После 5-10 минут работы программы, компьютер выдаёт ошибку и отключается
3;Пробел не работает с тех пор,как я пролил кофе на клавиатуру,помогите.
2;не включается кнопка запомнить пароль и логин
2;Некорректное отображение страницы по кнопке 
2;При работе программы загруженность ЦП составляет 90,2%. Это ужасно.
2;при входе появляется ошибка соединения
2;адаптируйте приложение под разрешение 4к
2;не включается английская раскладка клавиатуры
2;Не могу добавить в сообщение какой либо
2;Не открывается программа с включенным антивирусом
2;Реклама мешает просмотру страницы, но я не могу её закрыть. 
2;Вылетает игра при долгом нахождении в местах с сильной нагрузкой 
2;Отправка сообщений куратору происходит очень медленно или из-за сильной перегрузки системы не происходит совсем. 
3;не работает клавиатура после перезагрузки системы
3;Отключается сканер после 5 минут работы
3;Сломался ролик на мышке, замените, пожалуйста
3;не работает принтер
3;Лагает монитор, цетооотображение неверное
2;Не запускается приложение для принтера
2;при заходе на страницу начинает глючить сайт
2;при открытие главной страницы перестаёт работать сайт
2;зависла программа, не закрывается и не сворачивается, как можно исправить?
2;При отправке сообщения, сайт необходимо перезагружать несколько раз
2;Не загружается первая страница
2;Не загружается первая страница сайта
3;Заедает мышка
3;Мигает экран пк
3;К сожалению, при загрузке сайта, заедает клавиатура и это отвлекает, решите проблему пожалуйста!!!!
2;Долго загружается отправка сообщения 
2;Кнопка сообщение не горит активной после первого нажатия
3;USB разъем не работает
2;Сайт долго загружает тесты для прохождения
2;При загрузке драйверов, выдаёт сообщение, что «Windows» успешно загрузила драйвер устройства для данного оборудования, но не удается найти устройство.
2;Сайт вылетает при прохождении теста
3;Не могу правильно подключить мышку к компьютеру
2;Запуск данного устройства невозможен. Попробуйте обновить драйвера для этого устройства, как можно решить эту проблему?
2;Поврежден провод для подключения клавиатуры
2;успешно загрузила драйвер устройства для данного оборудования, но не удается найти устройство
2;Низкая скорость загрузки входной станицы 
2;Необходимо обновить сайт, чтобы узнать пришло ли сообщение
3;у меня не идёт звук в наушниках, помогите пожалуйста
3;не видит видеокарту, хотя она установлена и подключена к питанию, что делать?
3;При подключении мышки, к системному блоку появляется надпись установка драйверов устройства и не пропадает, при этом мышка тоже не работает
3;резко отключили электричество, и когда электричество дали, я попытался включить компьютер, то он издал 4 раза звук, и отключился, пробовал снова тоже самое, как решить данную проблему?
3;При рендере видео, кулеры на видеокарте начинают громко шуметь, мешают работе, как можно исправить?
3;компьютер не видит флешкарту, проверял на другом все открывается, у меня же просто ничего не появляется, как будто бы флешка даже не включена
3;Не работает кнопка, при нажатии на кнопку SHIFT на клавиатуре шрифт не становится прописным
3;заправил катриджи принтера, но принтер все равно продолжает печатать бледно, как будто бы он не видит что краска добавлена
3;у меня неправильно подключена видеокарта в компьютер
3;При нагрузки видеокарты появляются непонятные символы на экране, что можно предпринять чтобы исправить
3;вебкамера при съемке видео снимает в чернобелом варианте, что делать?
3;Компьютер не обнаруживает вторую плату оперативной памяти, что делать?
2;периодически гаснет монитор, иногда вовсе не включается
3;появляется посторонний звук при работе с наушниками
2;не воспроизводится звук при запуске видео, хотя при всё остальном всё работает
3;не работает кнопка включения монитора
3;заела кнопка микрофона, что делать?
2;дисковод не подключен, а я хочу скачать файл с диска
3;залипло 25 основных клавиш клавиатуры, что можно сделать (пишу с телефона)
2;у меня на мониторе зависла одна картинка и ничего не происходит, когда я что-то делаю
3;отошёл провод у наушников, перестал работать микрофон, почините пожалуйста
3;кнопка включения компьютера провалилась в системный блок и застряла там, помогите
3;как подключить кабель от монитора к системному блоку?
3;сломался разъём для USB кабеля, помогите пожалуйста
3;можете починить мой кнопку на мышке, она заела и не двигается
3;не могу подключить кабель интернета к компьютеру
3;Звук переодически пропадает в колонке
3;Не крутится колесо мыши
3;Не удается подключить мышку к компьютеру, пишет ошибку о неизвестном устройстве
2;программа ни с того ни с сего перестала запускаться или показывать главный экран
2;не могу воспользоваться привычной функцией отправки сообщений
3;Перестала автоматически подключаться умная колонка к телефону, помогите пожалуйста
3;Не получается подключить второй монитор, смена кабеля не помогла, помогите решить проблему
3;Помогите решить проблему с клавиатурой, точнее с сочетанием клавиш WIN+Fn, не получается включить функцию WinLock
2;не исправен мой микрофон, при проверке ползунок двигается, но звука нет, помогите решить проблему
2;глючит монитор, пропадает изображение, кабель проверял, он работает, в чем может быть причина?
3;Не удается подключить мышку к ноутбуку, пишет ошибку о неизвестном устройстве, помогите
3;Помогите с установкой гарнитуры и правильным ее подключением, или отправьте мануал, спасибо
2;Не удается подключить wi-fi адаптер, не определяется, помогите
3;на мониторе появились зелёные точки, кажется это сгоревшие пиксели, что делать?
2;не работает один из слотов памяти для ОЗУ
3;один конденсатор на материнской плате вздулся и компьютер не включается
3;у меня клавиатура с подсветкой, и она сама периодически включается и выключается, что делать?
2;курсор мыши на экране не двигается, хотя я перемещаю мышку по столу
2;подсоединил наушники, но звук не идёт и компьютер их не видит
3;батарейка выпала из материнской платы
3;не горит кнопка-индикатор подключения монитора к компьютеру
2;при прибавлении звука в колонках ничего не происходит, громкость остаётся на том же уровне
2;не работает кнопка Tab на клавиатуре, но иногда срабатывает, когда я даже не нажимаю
2;не могу нажать на кнопку настроек, она не активна
2;не могу подключится к интернету на компьютере
3;компьютер стал сильно греться и выключатся при сильной нагрузке
3;отходит контакт на наушниках и видно провод, левый наушник перестал работать
2;Отправка видео занимает много времени, прошу исправить
2;Прошу исправить слишком долгое обновление страницы
2;Исправьте произвольное выключение приложения
2;Исправьте не сохраняемость файла в автоматическом режиме
2;Исправьте выключение приложения при сворачивании
2;Исправьте приложение, не запускается в обычном режиме только от имени администратора
2;Исправьте приложение, закрывается при отправке файла на печать
2;Исправьте приложение, закрывается при сохранении файла в другой формат
2;Исправьте слетающий часовой пояс, который сбрасывается каждый раз при входе
2;Исправьте кодировку для входящий фалов с данными
2;Исправьте порядок записи координат в системе координат
2;Исправьте синхронизацию аккаунта, выходит из учтённой системы при перезагрузке
3;При подключении в слот пилота штекера происходит замыкание, необходима замена
3;Необходима замена блока питания, т.к последний не держит заряд при отключении электричества
3;Происходит периодическое отключение принтера и плоттера от сети
3;Не включается принтер
2;сайт выдаёт адресную ошибку , как ее можно исправить?
3;Происходит периодическое отключение модема с последующей перезагрузкой
3;Зависает принтер при попытке распечатать что- либо
3;Не работает сканер
3;Не работает веб - камера
3;Не работает Card - reader, требуется замена
3;Некорректно работает маршрутизатор
2;Зависает сайт при прохождении по ссылке.
2; Зависает сайт при открытии теста.
2; Не загружается аудиосообщение.
3;Не работают колонки при включении аудиосообщений.
3;Глючит электронная клавиатура.
2;Глюки с открывание файлов в веб-формате
2;Не включаются некоторые модули
2;Частые отключения и сброс таймлайна при просмотре видео
2;Глючат некоторые кнопки в меню, например, настройки
2;Глючат горячие клавиши
2;Сайт часто перезагружается, при наплыве слишком большого количества людей
3;Не работают колонки при воспроизведении видео.
2;Не могу отрыть браузер
2;данные отображаются некорректно
2;глючит программное обеспечение
3;Глючат колонки.
2;глючит сервер, не могу скачать данные
2;глючит сайт
2;Не подключается к видеозвонку ,исправьте проблему
3;Новый пк не воспринимает подключение мышки.
2;глючит открытие фотографий 
2;не подключается к сети 
2;Заблокирована кнопка отправки сообщений, что делать?
2;Очень долгое включение программы на мощном компьютере
3;Постоянно отключается клавиатура, как решить проблему?
2;Отключается и уходит в ошибку при многократном нажатии на кнопку настройки
3;Компьютер не воспринимает флешку, как быть?
2;Глючит приложение при изменении некоторых настроек
3;Не воспринимается видеокарта, как решить проблему?
3;Глючит терминал
2;Завистает программа при вводе правильных данных
2;Глючит отображение и кнопка выключить программу
3;Периодически отключается монитор от пк
3;Видеокамера снимает в черно-белом цвете
3;Глючит сенсорная клавиатура, исправьте ошибки
3;Компьютер включается и перезагружается автоматически без остановки, что делать?
2;переодически отключается приложение 
2;глючат сетевые фаилы
